Uuid,Void/Retire,Name,Concept Drug,Concept Dosage Form,Strength,_version:1
6bfeaf08-9295-4958-9ff7-853e1a718101,,18101 - YODO POVIDONA (ESPUMA) 7.5 g/100 mL 120 mL,YODO POVIDONA (ESPUMA),c8febc22-2831-42d5-a6e2-165500b0a6ab,7.5 g/100 mL 120 mL,
c51397f4-43be-4ea4-8caa-9d9717618102,,18102 - ETINILESTRADIOL + LEVONORGESTREL (BLISTER) 30 µg + 150 µg 21 tab + 7 tab SIN EFEC,ETINILESTRADIOL + LEVONORGESTREL (BLISTER),bd1e9059-62b4-4967-a804-a63eda4f8657,30 µg + 150 µg 21 tab + 7 tab SIN EFEC,
515a818c-2425-4d9b-9934-d69871d18132,,18132 - RETINOL (COMO PALMITATO) 100000 UI,RETINOL (COMO PALMITATO),bd1e9059-62b4-4967-a804-a63eda4f8657,100000 UI,
deaccc47-ffcd-4ac0-b39c-1fee0f618153,,18153 - BENZATINA BENCILPENICILINA CON DILUYENTE 1200000 UI,BENZATINA BENCILPENICILINA CON DILUYENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1200000 UI,
7225843a-1048-43d2-80f9-431d6ab18155,,18155 - AMPICILINA (COMO SAL SODICA) CON DILUYENTE 1 g,AMPICILINA (COMO SAL SODICA) CON DILUYENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1 g,
ca57b248-df86-468e-8522-9409be118156,,18156 - CEFAZOLINA (COMO SAL SODICA) CON DILUYENTE 1 g,CEFAZOLINA (COMO SAL SODICA) CON DILUYENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1 g,
28344959-2a68-4f8b-beda-31a2eb218158,,18158 - CEFTRIAXONA SODICA (COMO SAL SODICA) CON DILUYENTE 1 g,CEFTRIAXONA SODICA (COMO SAL SODICA) CON DILUYENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1 g,
18d38f7f-20a7-43e2-905e-23ceb4e18213,,18213 - BETAMETASONA DIPROPIONATO 50 mg/100 g 20 g,BETAMETASONA DIPROPIONATO,626078e7-8eef-48ea-9e43-7ccd4dc8dda9,50 mg/100 g 20 g,
243f3336-e011-40cc-95e5-997098618291,,18291 - BENCILPENICILINA PROCAINICA CON DILUYENTE 1000000 UI,BENCILPENICILINA PROCAINICA CON DILUYENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1000000 UI,
6ee8cea2-fde6-4707-af22-c0f87f618318,,18318 - BENCILPENICILINA SODICA CON DILUYENTE 1000000 UI,BENCILPENICILINA SODICA CON DILUYENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1000000 UI,
795b75ed-c0bb-47ea-b414-718794218331,,18331 - VACUNA CONTRA EL ROTAVIRUS PLV (SUSPENSION ORAL) 1 DOSIS,VACUNA CONTRA EL ROTAVIRUS PLV (SUSPENSION ORAL),cb0d9718-b01a-4850-a8e5-b59c2d3f38a8,1 DOSIS,
17b8fac5-5c17-4381-b2c8-dc4f33f18511,,18511 - MIDAZOLAM 50 mg 10 mL,MIDAZOLAM,6eee6dc1-1976-4f1f-928e-0575aa94a0af,50 mg 10 mL,
b2e0bf87-752a-4ca4-a22d-c6e57e618520,,18520 - VACUNA RECOMBINANTE TETRAVALENTE CONTRA VIRUS DEL PAPILOMA HUMANO TIPO 6 11 16 Y 18 (VPH) 0.5 mL,VACUNA RECOMBINANTE TETRAVALENTE CONTRA VIRUS DEL PAPILOMA HUMANO TIPO 6 11 16 Y 18 (VPH),6eee6dc1-1976-4f1f-928e-0575aa94a0af,0.5 mL,
3f56779a-004c-47f8-b0b7-482f14518625,,18625 - LOPINAVIR + RITONAVIR 200 mg + 50 mg,LOPINAVIR + RITONAVIR,bd1e9059-62b4-4967-a804-a63eda4f8657,200 mg + 50 mg,
f3a57e1b-c403-45bb-87f1-792dc0018874,,18874 - CLOPIDOGREL (COMO BISULFATO) 75 mg,CLOPIDOGREL (COMO BISULFATO),bd1e9059-62b4-4967-a804-a63eda4f8657,75 mg,
9319923d-a253-4c61-9483-3db3ce518879,,18879 - HIPROMELOSA (SOLUCION OFTALMICA) 3 mg/mL 15 mL,HIPROMELOSA (SOLUCION OFTALMICA),c8febc22-2831-42d5-a6e2-165500b0a6ab,3 mg/mL 15 mL,
037a123a-9772-4c79-bfd4-2c61dd019166,,19166 - GELATINA SUCCINALADA 4 g/100 mL 500 mL,GELATINA SUCCINALADA,6eee6dc1-1976-4f1f-928e-0575aa94a0af,4 g/100 mL 500 mL,
eaee9019-1fd4-4f32-a429-c29482c19238,,19238 - HIERRO (COMO SACARATO) 20 mg Fe/mL 5 mL,HIERRO (COMO SACARATO),6eee6dc1-1976-4f1f-928e-0575aa94a0af,20 mg Fe/mL 5 mL,
8cee63b7-7e11-4af5-b676-11be64219499,,19499 - ACETILCISTEINA 100 mg/5 mL 120 mL,ACETILCISTEINA,c8febc22-2831-42d5-a6e2-165500b0a6ab,100 mg/5 mL 120 mL,
1c9c8301-b4d6-4804-bf92-932410919701,,19701 - ARTESUNATO 60 mg,ARTESUNATO,6eee6dc1-1976-4f1f-928e-0575aa94a0af,60 mg,
4abfe18c-ff18-46d0-890d-099d34c19723,,19723 - SALBUTAMOL (COMO SULFATO) 5 mg/mL 10 mL,SALBUTAMOL (COMO SULFATO),c8febc22-2831-42d5-a6e2-165500b0a6ab,5 mg/mL 10 mL,
552648f9-4f3e-4383-b4b2-d9276c320036,,20036 - SALES DE REHIDRATACION ORAL 20.5 g/L,SALES DE REHIDRATACION ORAL,aa775a82-e9d2-4681-b8f1-371152fd4c16,20.5 g/L,
17afd2a4-2e77-4a46-8b66-1f83c2520575,,20575 - OTRAS COMBINACIONES DE MULTIVITAMINAS 1 g,OTRAS COMBINACIONES DE MULTIVITAMINAS,aa775a82-e9d2-4681-b8f1-371152fd4c16,1 g,
e3938e5b-02ac-481a-93e7-fe4d03720622,,20622 - BROMURO DE IPRATROPIO 20 µg/Dosis 200,BROMURO DE IPRATROPIO,6e2c4911-4cbb-481e-9fb2-e40e2aee1c3f,20 µg/Dosis 200,
01a97d0d-aeb4-4404-9278-17d113120635,,20635 - CARBONATO DE CALCIO (Equiv. a 500 mg de Calcio) 1.25 g,CARBONATO DE CALCIO (Equiv. a 500 mg de Calcio),bd1e9059-62b4-4967-a804-a63eda4f8657,1.25 g,
b2630e30-0f1c-45cb-9469-fd8db8d21257,,21257 - HIPROMELOSA (SOLUCION OFTALMICA) 20 mg/mL 2 mL,HIPROMELOSA (SOLUCION OFTALMICA),c8febc22-2831-42d5-a6e2-165500b0a6ab,20 mg/mL 2 mL,
25093a7b-2826-46cf-b29a-48745dd21275,,21275 - RALTEGRAVIR 400 mg,RALTEGRAVIR,bd1e9059-62b4-4967-a804-a63eda4f8657,400 mg,
be69a6cd-e71c-4c44-b7a2-a56790c21583,,21583 - CEFUROXIMA 250 mg/5 mL 70 mL,CEFUROXIMA,cb0d9718-b01a-4850-a8e5-b59c2d3f38a8,250 mg/5 mL 70 mL,
2b459ab4-820c-4e14-b9af-b7d104d21652,,21652 - FACTOR VIII DE COAGULACION HUMANA 250 UI,FACTOR VIII DE COAGULACION HUMANA,6eee6dc1-1976-4f1f-928e-0575aa94a0af,250 UI,
9ec399fe-d400-4c60-bcc0-ea85f2621735,,21735 - ALCOHOL YODADO 1 g/100 mL 1 L,ALCOHOL YODADO,c8febc22-2831-42d5-a6e2-165500b0a6ab,1 g/100 mL 1 L,
589cd850-fed1-4dee-b45e-0949a3e21736,,21736 - ALCOHOL YODADO 1 g/100 mL 120 mL,ALCOHOL YODADO,c8febc22-2831-42d5-a6e2-165500b0a6ab,1 g/100 mL 120 mL,
402b6cec-7575-42b0-b1a9-226fedf22187,,22187 - INSULINA ISOFANA HUMANA (NPH) ADN RECOMBINANTE 100 UI/mL 10 mL,INSULINA ISOFANA HUMANA (NPH) ADN RECOMBINANTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,100 UI/mL 10 mL,
fdf4e1b2-f358-4ab4-ad90-b7a9ebf22233,,22233 - ZINC SULFATO 20 mg de Zn,ZINC SULFATO,bd1e9059-62b4-4967-a804-a63eda4f8657,20 mg de Zn,
6961aa0a-7473-4055-827c-02225e722478,,22478 - SUCEDANEO DE LA LECHE MATERNA DE INICIO (0 - 6 MESES) 400 g,SUCEDANEO DE LA LECHE MATERNA DE INICIO (0 - 6 MESES),aa775a82-e9d2-4681-b8f1-371152fd4c16,400 g,
9bc175db-4eaf-426a-85f8-10c45cd22714,,22714 - DILUYENTE PARA VACUNA ANTIPAROTIDITIS RUBEOLA Y SARAMPION (SPR) 5,DILUYENTE PARA VACUNA ANTIPAROTIDITIS RUBEOLA Y SARAMPION (SPR),be5da44b-9abd-468c-839b-7c729856d9c9,5,
32549ebe-5f99-4acf-b340-253e7f223179,,23179 - OXACILINA CON DILUYENTE 1 g,OXACILINA CON DILUYENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1 g,
8ab19f88-15e7-474d-8e6f-d944f7223438,,23438 - LIDOCAINA CLORHIDRATO + EPINEFRINA 20 mg + 12.5 µg/mL 1.8 mL,LIDOCAINA CLORHIDRATO + EPINEFRINA,6eee6dc1-1976-4f1f-928e-0575aa94a0af,20 mg + 12.5 µg/mL 1.8 mL,
118f4416-394f-45dc-b70d-a8025f023875,,23875 - VACUNA CONTRA LA INFLUENZA ESTACIONARIA - ADULTO 1 DOSIS (0.5 mL),VACUNA CONTRA LA INFLUENZA ESTACIONARIA - ADULTO,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1 DOSIS (0.5 mL),
c6d66358-1bc4-4062-b112-2bb53c324090,,24090 - VACUNA ANTIRRABICA HUMANA INACTIVADA (PREPARADO DE CULTIVO CELULAR WISTAR PM/W138) + DILUYENTE 2.5 UI 1,VACUNA ANTIRRABICA HUMANA INACTIVADA (PREPARADO DE CULTIVO CELULAR WISTAR PM/W138) + DILUYENTE,be5da44b-9abd-468c-839b-7c729856d9c9,2.5 UI 1,
62905490-aa1f-488e-8a2f-66127a324760,,24760 - ORFENADRINA CITRATO (TABLETA LIBERACION MODIFICADA) 100 mg,ORFENADRINA CITRATO (TABLETA LIBERACION MODIFICADA),bd1e9059-62b4-4967-a804-a63eda4f8657,100 mg,
4bc8307f-7a85-45ed-8a83-4a99fef25036,,25036 - YODO POVIDONA (ESPUMA) 7.5 g/100 mL 1 L,YODO POVIDONA (ESPUMA),c8febc22-2831-42d5-a6e2-165500b0a6ab,7.5 g/100 mL 1 L,
ef7f3682-8484-4bdd-9c74-037c2e225146,,25146 - IVERMECTINA 3 mg,IVERMECTINA,bd1e9059-62b4-4967-a804-a63eda4f8657,3 mg,
28bc0968-7ec3-4fd2-871d-fd3b9cd25983,,25983 - DILUYENTE PARA VACUNA ANTIPAROTIDITIS RUBEOLA Y SARAMPION (SPR) 1,DILUYENTE PARA VACUNA ANTIPAROTIDITIS RUBEOLA Y SARAMPION (SPR),be5da44b-9abd-468c-839b-7c729856d9c9,1,
00787a3b-baa6-4124-862d-8a2f13a26310,,26310 - LIDOCAINA CLORHIDRATO 2 g/100 mL 10 mL,LIDOCAINA CLORHIDRATO,680884a3-3e18-4b67-9c97-78700918f4a3,2 g/100 mL 10 mL,
2f007f2e-3a47-442c-9a4b-30564ee26356,,26356 - ACICLOVIR (COMO SAL SODICA) 250 mg,ACICLOVIR (COMO SAL SODICA),6eee6dc1-1976-4f1f-928e-0575aa94a0af,250 mg,
18f836c6-b259-485f-b839-9ca9ff026361,,26361 - BROMURO DE VECURONIO 4 mg,BROMURO DE VECURONIO,6eee6dc1-1976-4f1f-928e-0575aa94a0af,4 mg,
557163fd-ad65-41a1-9983-72e2d4426362,,26362 - HIDROCORTISONA (COMO SUCCINATO SODICO) 100 mg,HIDROCORTISONA (COMO SUCCINATO SODICO),6eee6dc1-1976-4f1f-928e-0575aa94a0af,100 mg,
548c99cf-d60d-4584-aa33-2df536627877,,27877 - SUERO ANTIOFIDICO POLIVALENTE,SUERO ANTIOFIDICO POLIVALENTE,6eee6dc1-1976-4f1f-928e-0575aa94a0af,,
96f973cf-0ed6-4e80-bed0-7632c6627904,,27904 - VACUNA CONTRA LA INFLUENZA PEDIATRICO (ANTIGENO TIPO A (H1N1 + H3N2) + ANTIGENO TIPO B) 90 µg/mL 20,VACUNA CONTRA LA INFLUENZA PEDIATRICO (ANTIGENO TIPO A (H1N1 + H3N2) + ANTIGENO TIPO B),be5da44b-9abd-468c-839b-7c729856d9c9,90 µg/mL 20,
c74c41c7-4bc7-4dc5-ac21-b26583d28408,,28408 - ETAMBUTOL + ISONIAZIDA + PIRAZINAMIDA + RIFAMPICINA 275 mg + 75 mg + 400 mg + 150 mg,ETAMBUTOL + ISONIAZIDA + PIRAZINAMIDA + RIFAMPICINA,bd1e9059-62b4-4967-a804-a63eda4f8657,275 mg + 75 mg + 400 mg + 150 mg,
dafed3d9-681b-416b-9f0e-a9a34b128409,,28409 - ISONIAZIDA + RIFAMPICINA 75 mg + 150 mg,ISONIAZIDA + RIFAMPICINA,bd1e9059-62b4-4967-a804-a63eda4f8657,75 mg + 150 mg,
6a3fb4c2-025a-424c-a2c8-11f51bf28410,,28410 - ISONIAZIDA + RIFAMPICINA 150 mg + 150 mg,ISONIAZIDA + RIFAMPICINA,bd1e9059-62b4-4967-a804-a63eda4f8657,150 mg + 150 mg,
c35ce7a9-d2de-40c5-bd1c-7899c5a28551,,28551 - HIERRO POLIMALTOSA 50 mg/mL 20 mL,HIERRO POLIMALTOSA,c8febc22-2831-42d5-a6e2-165500b0a6ab,50 mg/mL 20 mL,
cc083be2-e3a6-4a68-8b79-6c2645c29020,,29020 - DILUYENTE PARA VACUNA ANTIAMARILICA (AMA) 10,DILUYENTE PARA VACUNA ANTIAMARILICA (AMA),be5da44b-9abd-468c-839b-7c729856d9c9,10,
b3f892bc-8b28-4852-b9cd-71d528d29409,,29409 - INMUNOGLOBULINA ANTIHEPATITIS B 200 UI/mL 1 mL,INMUNOGLOBULINA ANTIHEPATITIS B,6eee6dc1-1976-4f1f-928e-0575aa94a0af,200 UI/mL 1 mL,
ca6b9bc8-5f2f-4966-bbec-e885de329494,,29494 - POTASIO CITRATO (equivalente a 10 mEq de ión potasio) (TABLETA DE LIBERACION MODIFICADA) 1080 mg,POTASIO CITRATO (equivalente a 10 mEq de ión potasio) (TABLETA DE LIBERACION MODIFICADA),bd1e9059-62b4-4967-a804-a63eda4f8657,1080 mg,
674603ba-243b-4eb2-8c2f-b4553a129945,,29945 - LEVONORGESTREL 1.5 mg,LEVONORGESTREL,bd1e9059-62b4-4967-a804-a63eda4f8657,1.5 mg,
f3037452-43bd-4e09-8ac0-a51ad6e30437,,30437 - EMTRICITABINA + TENOFOVIR 200 mg + 300 mg,EMTRICITABINA + TENOFOVIR,bd1e9059-62b4-4967-a804-a63eda4f8657,200 mg + 300 mg,
0918353b-9a5e-4318-b1ab-a7df94430497,,30497 - TUBERCULINA - PPD 5 UT/0.1 mL 1 mL,TUBERCULINA - PPD,6eee6dc1-1976-4f1f-928e-0575aa94a0af,5 UT/0.1 mL 1 mL,
fc4473c5-4a41-4cb0-be73-3dcd88b30585,,30585 - ABACAVIR + LAMIVUDINA 600 mg + 300 mg,ABACAVIR + LAMIVUDINA,bd1e9059-62b4-4967-a804-a63eda4f8657,600 mg + 300 mg,
931d8199-6316-4624-b940-e77022c30602,,30602 - VACUNA ANTIRRABICA DE USO VETERINARIO CULTIVO CELULAR 10,VACUNA ANTIRRABICA DE USO VETERINARIO CULTIVO CELULAR,be5da44b-9abd-468c-839b-7c729856d9c9,10,
8834a17e-6a13-4ef8-9c51-208102830978,,30978 - VACUNA ANTINEUMOCOCICA CONJUGADA 13-VALENTE 1,VACUNA ANTINEUMOCOCICA CONJUGADA 13-VALENTE,be5da44b-9abd-468c-839b-7c729856d9c9,1,
e43d29a8-dc57-4b58-a605-ac29c1431082,,31082 - ARTESUNATO + MEFLOQUINA 25 mg + 50 mg,ARTESUNATO + MEFLOQUINA,bd1e9059-62b4-4967-a804-a63eda4f8657,25 mg + 50 mg,
7029d45f-8a16-40c8-9b40-98cc40731083,,31083 - ARTESUNATO + MEFLOQUINA 100 mg + 200 mg,ARTESUNATO + MEFLOQUINA,bd1e9059-62b4-4967-a804-a63eda4f8657,100 mg + 200 mg,
d9a48794-5bd6-458f-b283-dc33ca332251,,32251 - VACUNA ANTIVARICELA 1350 UFP/0.5 mL 0.7 mL,VACUNA ANTIVARICELA,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1350 UFP/0.5 mL 0.7 mL,
b9aebc38-511f-4efc-acdc-68faf2f32912,,32912 - TETRACICLINA CLORHIDRATO (UNGÜENTO OFTALMICO) 1 g/100 g 5 g,TETRACICLINA CLORHIDRATO (UNGÜENTO OFTALMICO),eb18ccb3-da15-4bdc-a7d0-2f3beacc1202,1 g/100 g 5 g,
7d1dfdc4-e2c2-4024-8997-155f32733219,,33219 - VACUNA ANTIPOLIOMIELITICA BIVALENTE TIPO 1 Y 3 20 DOSIS,VACUNA ANTIPOLIOMIELITICA BIVALENTE TIPO 1 Y 3,cb0d9718-b01a-4850-a8e5-b59c2d3f38a8,20 DOSIS,
5e35584e-4d02-4992-8080-515bb5235019,,35019 - VACUNA CONTRA EL SARAMPION Y LA RUBEOLA (SR) 1,VACUNA CONTRA EL SARAMPION Y LA RUBEOLA (SR),be5da44b-9abd-468c-839b-7c729856d9c9,1,
3c182943-4cb5-42cd-9710-174503c35031,,35031 - MILTEFOSINA 50 mg,MILTEFOSINA,bd1e9059-62b4-4967-a804-a63eda4f8657,50 mg,
6a727fcf-b94e-46a2-878d-89a203135040,,35040 - OMEPRAZOL (TABLETA DE LIBERACION MODIFICADA) 20 mg,OMEPRAZOL (TABLETA DE LIBERACION MODIFICADA),bd1e9059-62b4-4967-a804-a63eda4f8657,20 mg,
580cf1e7-8411-4e8e-a50a-586049335046,,35046 - DILUYENTE PARA VACUNA CONTRA SARAMPION Y RUBEOLA (SR) 1,DILUYENTE PARA VACUNA CONTRA SARAMPION Y RUBEOLA (SR),be5da44b-9abd-468c-839b-7c729856d9c9,1,
051ed591-e572-456a-912c-8f8b26635125,,35125 - ALCOHOL ETILICO (ETANOL) 70º 1 L,ALCOHOL ETILICO (ETANOL),c8febc22-2831-42d5-a6e2-165500b0a6ab,70º 1 L,
1fa9d032-cf80-4a68-821b-9678a9736351,,36351 - VACUNA CONTRA LA INFLUENZA TETRAVALENTE ANTIGENO TIPO A (H1N1 + H3N2) + ANTIGENO TIPO B (CEPAS VICTORIA + YAMAGATA) 60 µg/0.5 mL 1,VACUNA CONTRA LA INFLUENZA TETRAVALENTE ANTIGENO TIPO A (H1N1 + H3N2) + ANTIGENO TIPO B (CEPAS VICTORIA + YAMAGATA),be5da44b-9abd-468c-839b-7c729856d9c9,60 µg/0.5 mL 1,
09ac506a-acb5-4b48-9ff8-7181cc337347,,37347 - ALCOHOL ETILICO (ETANOL) 70º 200 L,ALCOHOL ETILICO (ETANOL),c8febc22-2831-42d5-a6e2-165500b0a6ab,70º 200 L,
aa989ccc-8b82-4a71-838b-50c575137889,,37889 - GLICEROL 1 L,GLICEROL,c8febc22-2831-42d5-a6e2-165500b0a6ab,1 L,
06f938a0-ccfe-483a-b590-40c719b38353,,38353 - DILUYENTE PARA VACUNA ANTIVARICELA 1350 UFP/0.5 mL 0.7 mL,DILUYENTE PARA VACUNA ANTIVARICELA,6eee6dc1-1976-4f1f-928e-0575aa94a0af,1350 UFP/0.5 mL 0.7 mL,
9bb10049-a51e-4829-aa33-15d3b7638680,,38680 - LEVONORGESTREL BLISTER X 2 750 µg,LEVONORGESTREL BLISTER X 2,bd1e9059-62b4-4967-a804-a63eda4f8657,750 µg,
f51fa02a-30e7-473d-a3b4-394698838785,,38785 - DOLUTEGRAVIR 50 mg,DOLUTEGRAVIR,bd1e9059-62b4-4967-a804-a63eda4f8657,50 mg,
92d388cf-f978-49f3-abf9-d3b909038786,,38786 - SOFOSBUVIR + VELPATASVIR 400 mg + 100 mg,SOFOSBUVIR + VELPATASVIR,bd1e9059-62b4-4967-a804-a63eda4f8657,400 mg + 100 mg,
bdd323f4-3712-42f9-85d3-ef3bf0239705,,39705 - BEDAQUILINA 100 mg,BEDAQUILINA,bd1e9059-62b4-4967-a804-a63eda4f8657,100 mg,
1f1cf87a-f2d7-4585-a662-3e0ad7140754,,40754 - VACUNA CONTRA DIFTERIA TETANOS Y TOS FERINA ACELULAR ADSORBIDA (DPTa) 2.5 Lf + 5 Lf + 8 µg 1,VACUNA CONTRA DIFTERIA TETANOS Y TOS FERINA ACELULAR ADSORBIDA (DPTa),be5da44b-9abd-468c-839b-7c729856d9c9,2.5 Lf + 5 Lf + 8 µg 1,
3a7fef02-5248-4b32-a817-a7d1c1540803,,40803 - VALPROATO SODICO (TABLETA DE LIBERACION MODIFICADA) 500 mg,VALPROATO SODICO (TABLETA DE LIBERACION MODIFICADA),bd1e9059-62b4-4967-a804-a63eda4f8657,500 mg,
523859cf-954c-4d56-93e4-777376141079,,41079 - FLUFENAZINA DECANOATO 25 mg/mL 1 mL,FLUFENAZINA DECANOATO,6eee6dc1-1976-4f1f-928e-0575aa94a0af,25 mg/mL 1 mL,
8dc6eb3a-5383-495b-9cdb-96270cd41434,,41434 - OXIGENO MEDICINAL 93 % M3 GAS,OXIGENO MEDICINAL,96b06a44-5003-438b-9504-66c1c5ba967f,93 % M3 GAS,
63a95ad5-47d9-47ef-b798-de7e9b141444,,41444 - BISACODILO (TABLETA DE LIBERACION MODIFICADA) 5 mg,BISACODILO (TABLETA DE LIBERACION MODIFICADA),bd1e9059-62b4-4967-a804-a63eda4f8657,5 mg,
f8643ab3-4c6e-4131-89e8-60a760041445,,41445 - TAMSULOSINA CLORHIDRATO (TABLETA DE LIBERACION MODIFICADA) 400 µg (0.4 mg),TAMSULOSINA CLORHIDRATO (TABLETA DE LIBERACION MODIFICADA),bd1e9059-62b4-4967-a804-a63eda4f8657,400 µg (0.4 mg),
24bbc1ae-4f07-42e0-9bd6-451e98741842,,41842 - DOLUTEGRAVIR + LAMIVUDINA + TENOFOVIR 50 mg + 300 mg + 300 mg,DOLUTEGRAVIR + LAMIVUDINA + TENOFOVIR,bd1e9059-62b4-4967-a804-a63eda4f8657,50 mg + 300 mg + 300 mg,
c9757c2f-0002-45b4-a11c-38276d243121,,43121 - CLORHEXIDINA GLUCONATO SOLUCION CON DISPENSADOR DE CIRCUITO CERRADO 2 g/100 mL 1 L,CLORHEXIDINA GLUCONATO SOLUCION CON DISPENSADOR DE CIRCUITO CERRADO,c8febc22-2831-42d5-a6e2-165500b0a6ab,2 g/100 mL 1 L,
69867974-5c16-4323-ad82-cd235c544101,,44101 - ALCOHOL ETILICO (ETANOL) 70% 1 L,ALCOHOL ETILICO (ETANOL),680884a3-3e18-4b67-9c97-78700918f4a3,70% 1 L,
2f30d5b2-5ccf-4e04-901d-0a7fb4144284,,44284 - ALCOHOL ETILICO (ETANOL) 70% 250 mL,ALCOHOL ETILICO (ETANOL),680884a3-3e18-4b67-9c97-78700918f4a3,70% 250 mL,
7b5013ab-4868-4afa-a75a-432650b44771,,44771 - VACUNA ANTIPOLIOMIELITICA BIVALENTE TIPO 1 Y 3 (ORAL) 10 DOSIS,VACUNA ANTIPOLIOMIELITICA BIVALENTE TIPO 1 Y 3 (ORAL),cb0d9718-b01a-4850-a8e5-b59c2d3f38a8,10 DOSIS,
6a4db0cf-e2a0-4e81-8a8d-95326ee44853,,44853 - FOSFATO DE CLOROQUINA (Equiv a 155 mg de Cloroquina) 250 mg,FOSFATO DE CLOROQUINA (Equiv a 155 mg de Cloroquina),bd1e9059-62b4-4967-a804-a63eda4f8657,250 mg,
7e08882f-2dea-4dd2-a152-a733fe445074,,45074 - EFAVIRENZ + LAMIVUDINA + TENOFOVIR 400 mg + 300 mg + 300 mg,EFAVIRENZ + LAMIVUDINA + TENOFOVIR,bd1e9059-62b4-4967-a804-a63eda4f8657,400 mg + 300 mg + 300 mg,
e80365c7-7aab-4ff5-9873-37ecbbb45236,,45236 - VACUNA CONTRA COVID-19 (VIRUS INACTIVADO) BEIJING INSTITUTE OF BIOLOGICAL PRODUCTS Co Ltd. (BIBP) CHINA BEIJING 0.5 mL/DOSIS 1,VACUNA CONTRA COVID-19 (VIRUS INACTIVADO) BEIJING INSTITUTE OF BIOLOGICAL PRODUCTS Co Ltd. (BIBP) CHINA BEIJING,be5da44b-9abd-468c-839b-7c729856d9c9,0.5 mL/DOSIS 1,
a6d8c638-7f75-4c15-b2da-db3640546014,,46014 - VACUNA CONTRA COVID-19 (ARNm) nucleosidos modificados PFIZER MANUFACTURING BELGIUM NV BELGICA (COMIRNARTY) 30 µg/0.3 mL VIAL 0.45 mL X 6,VACUNA CONTRA COVID-19 (ARNm) nucleosidos modificados PFIZER MANUFACTURING BELGIUM NV BELGICA (COMIRNARTY),be5da44b-9abd-468c-839b-7c729856d9c9,30 µg/0.3 mL VIAL 0.45 mL X 6,
da794f49-5f79-43d8-81eb-22914c446472,,46472 - VACUNA CONTRA COVID-19 (ARNm) nucleosidos modificados PFIZER PHARMACIA & UPJOHN COMPANY LLC EEUU (COMIRNATY) 30 µg/0.3 mL VIAL 0.45 mL X 6,VACUNA CONTRA COVID-19 (ARNm) nucleosidos modificados PFIZER PHARMACIA & UPJOHN COMPANY LLC EEUU (COMIRNATY),be5da44b-9abd-468c-839b-7c729856d9c9,30 µg/0.3 mL VIAL 0.45 mL X 6,
9ab41902-19a3-4da9-895c-5d6fb5c46867,,46867 - AMOXICILINA + ACIDO CLAVULANICO 200 mg + 28.5 mg/5 mL 60 mL,AMOXICILINA + ACIDO CLAVULANICO,cb0d9718-b01a-4850-a8e5-b59c2d3f38a8,200 mg + 28.5 mg/5 mL 60 mL,
de0ca42d-8ca3-4e9d-a49c-fa92fff47343,,47343 - VACUNA CONTRA COVID-19 (VIRUS INACTIVADO) BEIJING INSTITUTE OF BIOLOGICAL PRODUCTS Co Ltd (BIBP) CHINA BEIJING 0.5 mL/DOSIS VIAL X 2.5 mL X 5,VACUNA CONTRA COVID-19 (VIRUS INACTIVADO) BEIJING INSTITUTE OF BIOLOGICAL PRODUCTS Co Ltd (BIBP) CHINA BEIJING,be5da44b-9abd-468c-839b-7c729856d9c9,0.5 mL/DOSIS VIAL X 2.5 mL X 5,
4c4e29ab-fda8-4df4-8691-469463b47568,,47568 - VACUNA CONTRA COVID-19 (RECOMBINANTE) (ChAdOx1-S) ASTRAZENECA - LAB. LIOMONT S.A. DE C.V - MEXICO 0.5 mL/DOSIS VIAL X 5 mL X 10,VACUNA CONTRA COVID-19 (RECOMBINANTE) (ChAdOx1-S) ASTRAZENECA - LAB. LIOMONT S.A. DE C.V - MEXICO,be5da44b-9abd-468c-839b-7c729856d9c9,0.5 mL/DOSIS VIAL X 5 mL X 10,
2e4be9a2-6005-414d-b430-d6bbd3448271,,48271 - VACUNA CONTRA COVID-19 (ARNm) nucleosidos modificados PFIZER MANUFACT. BELGIUM NV BELGICA (COMIRNARTY) PEDIATRICO 10 µg/0.2 mL VIAL 1.3 mL X 10,VACUNA CONTRA COVID-19 (ARNm) nucleosidos modificados PFIZER MANUFACT. BELGIUM NV BELGICA (COMIRNARTY) PEDIATRICO,be5da44b-9abd-468c-839b-7c729856d9c9,10 µg/0.2 mL VIAL 1.3 mL X 10,
