uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Short name:en,Fully specified name:es,Short name:es,Fully specified name:fr,Short name:fr,Fully specified name:ht,Short name:ht,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
846a63c0-4530-4008-b6a1-12201b9e0b88,,Support for Disclosure and Partner Services,,Misc,Text,,,,,,,,,,,,,,,,,,,,
a046ce31-e0d9-4044-a384-ecc429dc4035,,Legal and Social Services,,Misc,Text,,,,,,,,,,,,,,,,,,,,
ea08440d-41d4-4795-bb4d-4639cf32645c,,Services for Responding to Violence Against Women,,Misc,Text,,,,,,,,,,,,,,,,,,,,
7d502927-7f21-4f72-bfc6-dc4d972ab1af,,Index Client ID Number,,Misc,Text,,,,,,,,,,,,,,,,,,,,
deb58a7d-1c89-4ce4-bfd9-2276d5530089,,Contact With and Suspected Exposure,,Misc,Text,,,,,,,,,,,,,,,,,,,,
68a39d12-49c1-49aa-bd23-e8d505af8e93,,Drug Injecting Partner,,Misc,Text,,,,,,,,,,,,,,,,,,,,
66916a5c-760f-4c12-ae91-71f83298eb40,,Social Contact,,Misc,Text,,,,,,,,,,,,,,,,,,,,
858f0f06-bc62-4b04-b864-cef98a2f3845,,Cotrimoxazole Chemoprophylaxis to Prevent Pneumocystis Carinii Pneumonia,,Misc,Text,,,,,,,,,,,,,,,,,,,,
0cf2ce2c-cd3f-478b-89b7-542018674dba,,Assessment and Provision of Vaccinations,,Misc,Text,,,,,,,,,,,,,,,,,,,,
88cdde2b-753b-48ac-a51a-ae5e1ab24846,,Pre Exposure Prophylaxis (PEP),,Misc,Text,,,,,,,,,,,,,,,,,,,,
db79bc73-2f79-4b8f-b683-137fb38e3f81,,Post Exposure Prophylaxis,,Misc,Text,,,,,,,,,,,,,,,,,,,,
0be6a668-b4ff-4fc5-bbae-0e2a86af1bd1,,Post-GBV Care,,Misc,Text,,,,,,,,,,,,,,,,,,,,
e7ee9ec2-3cc7-4e59-8172-9fd08911e8c5,,Prevention Information,,Misc,Text,,,,,,,,,,,,,,,,,,,,
ac2e75dc-fceb-4591-9ffb-3f852c0750d9,,Behavioural Interventions to Support Risk Reduction - for KP,,Misc,Text,,,,,,,,,,,,,,,,,,,,
da0238c1-0ddd-49cc-b10d-c552391b6332,,Harm Reduction for People Who Inject Drugs,,Misc,Text,,,,,,,,,,,,,,,,,,,,
a56cdd43-f2eb-49d6-88fd-113aaea2e85f,,HIV Testing for Partners and Social Contacts of People from KP,,Misc,Text,,,,,,,,,,,,,,,,,,,,
f0589be1-d457-4138-b244-bfb115cdea21,,HIV Testing for Partners and Biological Children,,Misc,Text,,,,,,,,,,,,,,,,,,,,
46da10c7-49e3-45e5-8e82-7c529d52a1a8,,STI Testing and Treatment,,Misc,Text,,,,,,,,,,,,,,,,,,,,
9d4c029a-2ac3-44c3-9a20-fb32c81a9ba2,,Anal Cancer Screening,,Misc,Text,,,,,,,,,,,,,,,,,,,,
060dd5b2-2d65-4db5-85f0-cd1ba809350f,,Cervical Cancer Screening and Treatment,,Misc,Text,,,,,,,,,,,,,,,,,,,,
0097d9b1-6758-4754-8713-91638efe12ea,,Check Pregnancy Status,,Misc,Text,,,,,,,,,,,,,,,,,,,,
6488e62a-314b-49da-b8d4-ca9c7a6941fc,,Contraception and FP,,Misc,Text,,,,,,,,,,,,,,,,,,,,
bf634be9-197a-433b-8e4e-7a04242a4e1d,,Sexual and Reproductive Services Referred,,Question,Coded,Anal Cancer Screening;Cervical Cancer Screening and Treatment;Check Pregnancy Status;Contraception and FP;HIV Testing for Partners and Biological Children;HIV Testing for Partners and Social Contacts of People from KP;STI Testing and Treatment,,,,,,,,,,,,,,,,,,,
164128AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Isoniazid Preventive Treatment Program,Program for isoniazid (INH) preventive treatment,Program,N/A,,,,,,,,,,,,,,,,,,,,
960f2980-35e2-4677-88ed-79424fe0fc91,,Clinical Services Referred,,Question,Coded,Assessment and Provision of Vaccinations;Cotrimoxazole Chemoprophylaxis to Prevent Pneumocystis Carinii Pneumonia;Isoniazid Preventive Treatment Program;Tuberculosis treatment program,,,,,,,,,,,,,,,,,,,
162223AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Voluntary male circumcision clinic,,Misc,N/A,,,CIEL:162223,VMMC clinic,,,,,,,,,,,,,,,,
5617AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Partner or spouse,General descriptive answer.. a patient's partner or spouse.,Misc,N/A,,,AMPATH:5617;CIEL:5617;SNOMED-CT:127848009,,,,Partenaire ou conjoint,,PatnÃÂÃÂ¨ oswa Mari oswa Madanm,,,,,,,,,,,
5490AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Psychosocial counseling,Counseling provided for psychosocial support.,Procedure,N/A,,,,,,,soutien psychosocial,,Konsey siko-sosyal,,,,,,,,,,,
b5afd495-00fc-4d94-9e26-8f6c8cc8caa0,,Other Support Services Referred,,Question,Coded,Legal and Social Services;Mental health services;Psychosocial counseling;Services for Responding to Violence Against Women;Support for Disclosure and Partner Services,,,,,,,,,,,,,,,,,,,
1528AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Child,,Misc,N/A,,,,,Hijo,,Enfant,,Timoun,,,,,,,,,,,
85d3b4fe-c1a9-4e27-a86b-dcc1e30c8a93,,Relationship to Index Client,,Question,Coded,Child;Contact With and Suspected Exposure;Drug Injecting Partner;Partner or spouse;Social Contact,,,,,,,,,,,,,,,,,,,
1691AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Post-exposure prophylaxis,"Post-exposure prophylaxis (PEP) is short-term antiretroviral treatment to reduce the likelihood of HIV infection after potential exposure, either occupationally or through sexual intercourse.",Procedure,Boolean,,,,Post-exposure prophylaxis,,,Recherche prÃ©ventive,,Profilaksi pÃ²s-ekspozisyon,,,,,,,,,,,
a5261998-c635-4e27-870c-e837faf6cf9a,,HIV Status,,Question,Coded,,,,HIVStatus,,,,,,,,,,,,,,,,
166431AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Target population,,Misc,N/A,,,CIEL:166431,,,,,,,,,,,,,,,,,
162576AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,New patient identifier,Link to new patient identifier if patient has transferred out of facility,Misc,Text,,,CIEL:162576,,,,,,,,,,,,,,,,,
166430AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,General population,The overall population of a studied group. A type of population often used as a denominator in an indicator.,Misc,N/A,,,CIEL:166430,,,,,,,,,,,,,,,,,
166432AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Study population type,,Question,Coded,General population;Target population,,CIEL:166432,,,,,,,,,,,,,,,,,
365371fd-0106-4a53-abc4-575e3d65d372,,People With Disability,,Misc,Text,,,OHTSTemp:PeopleWithDisability,,,,,,,,,,,,,,,,,
c038bff0-8e33-408c-b51f-7fb6448d2f6c,,People Who Inject Drugs,,Misc,Text,,,OHTSTemp:PeopleWhoInjectDrugs,,,,,,,,,,,,,,,,,
8de5bf3f-8058-4735-ae50-b5a986b2362b,,More Than 12 Months,,Misc,Text,,,,,,,,,,,,,,,,,,,,
c85e6df3-7184-400e-a686-f41aaae08113,,6-12 Months,,Misc,Text,,,,,,,,,,,,,,,,,,,,
8df190d5-7a65-4b53-9b4a-b35b9cf400b1,,3-6 Months,,Misc,Text,,,,,,,,,,,,,,,,,,,,
909edba5-c9b1-44e3-92ee-f95269964fe1,,0-3 Months,,Misc,Text,,,,,,,,,,,,,,,,,,,,
e7947a45-acff-49e1-ba1c-33e43a710e0d,,Duration Since Last HIV Test,,Question,Coded,0-3 Months;3-6 Months;6-12 Months;More Than 12 Months;Unknown,,,,,,,,,,,,,,,,,,,
976ca997-fb2b-4bef-a299-f7c9e16b50a8,,Consent for Recency Test,Documentation that someone has given consent for a recency test,Question,Boolean,,,,,,,,,,,,,,,,,,,,
9e82e55d-dbbf-49a6-900c-d8ead9985b0a,,ETV + 3TC + DRV + RTV,This is a drug regimen consisting of  Etravirine + Lamivudine  + Darunavir + Ritonavir,Misc,Text,,,OCT:ETV_3TC_DRV_RTV,,,,,,,,,,,,,,,,,
4ad80d98-0a1a-41d1-a9d7-2110692bf5eb,,d4T + 3TC + LPV/r,This is a drug regimen consisting of  Stavudine + Lamivudine  + Lopinavir/Ritonavir,Misc,Text,,,OCT:d4T_3TC_LPVr,,,,,,,,,,,,,,,,,
d8051638-0123-4322-a094-4a48adffdc37,,d4T + 3TC + NVP,This is a drug regimen consisting of  Stavudine + Lamivudine  + Nevirapine,Misc,Text,,,OCT:d4T_3TC_NVP,,,,,,,,,,,,,,,,,
6a3d196a-67fa-4d4f-b78d-76103d91972a,,d4T + 3TC + EFV,This is a drug regimen consisting of  Stavudine + Lamivudine  + Efavirenz,Misc,Text,,,OCT:d4T_3TC_EFV,,,,,,,,,,,,,,,,,
e9540e20-1ba4-4573-b189-088f5fd9dc57,,AZT + 3TC + RAL,This is a drug regimen consisting of  Zidovudine + Lamivudine  + Raltegravir,Misc,Text,,,OCT:AZT_3TC_RAL,,,,,,,,,,,,,,,,,
bafb40ca-b0c7-4366-bd8e-9eb923237c94,,AZT + 3TC + NVP,This is a drug regimen consisting of  Zidovudine + Lamivudine  + Nevirapine,Misc,Text,,,OCT:AZT_3TC_NVP,,,,,,,,,,,,,,,,,
d2b1d784-a880-42a9-b0a6-19de2db7afd6,,AZT + 3TC + LPV/r,This is a drug regimen consisting of  Zidovudine + Lamivudine  + Lopinavir/Ritonavir,Misc,Text,,,OCT:AZT_3TC_LPVr,,,,,,,,,,,,,,,,,
b1336ea0-3a87-4018-9fce-3a7a22d95d7d,,AZT + 3TC + EFV,This is a drug regimen consisting of  Zidovudine + Lamivudine  + Efavirenz,Misc,Text,,,OCT:AZT_3TC_EFV,,,,,,,,,,,,,,,,,
f2247788-6d05-490d-ad04-64544c8020b7,,AZT + 3TC + DTG,This is a drug regimen consisting of  Zidovudine + Lamivudine  + Dolutegravir,Misc,Text,,,OCT:AZT_3TC_DTG,,,,,,,,,,,,,,,,,
60bec021-c05c-4ae9-93fe-b798c0bf82d2,,AZT + 3TC + DRV + RTV + RAL,This is a drug regimen consisting of  Zidovudine + Lamivudine  + Darunavir + Ritonavir + Raltegravir,Misc,Text,,,OCT:AZT_3TC_DRV_RTV_RAL,,,,,,,,,,,,,,,,,
62243dfe-6284-48a9-afcc-63149ac6d709,,AZT + 3TC + ATV/r,This is a drug regimen consisting of Zidovudine + Lamivudine  + Atazanavir/Ritonavir,Misc,Text,,,OCT:AZT_3TC_ATVr,,,,,,,,,,,,,,,,,
8bfdc328-1970-446c-9d7b-97d62703801b,,Previous use of Post Exposure Prophylaxis (PEP),Has the client previously used Post Exposure Prophylaxis,Question,Coded,,,OCT:PreviousPEPUse,,,,,,,,,,,,,,,,,
1431d032-9eeb-46b3-84e5-79f0c19354d8,,RAL + 3TC + DRV + RTV,This is a drug regimen consisting of  Raltegravir + Lamivudine  + Darunavir + Ritonavir,Misc,Text,,,OCT:RAL_3TC_DRV_RTV,,,,,,,,,,,,,,,,,
f47f98e7-f17a-466a-ba8e-aa4423049c7e,,RAL + 3TC + DRV + RTV + ABC,This is a drug regimen consisting of  Raltegravir + Lamivudine  + Darunavir + Ritonavir + Abacavir,Misc,Text,,,OCT:RAL_3TC_DRV_RTV_ABC,,,,,,,,,,,,,,,,,
3ae355dd-fc83-43c6-9312-ebbb30b51bf7,,RAL + 3TC + DRV + RTV + AZT,This is a drug regimen consisting of  Raltegravir + Lamivudine  + Darunavir + Ritonavir + Zidovudine,Misc,Text,,,OCT:RAL_3TC_DRV_RTV_AZT,,,,,,,,,,,,,,,,,
0fd8a042-81a3-4106-8470-63d29380d7d5,,RAL + 3TC + DRV + RTV + TDF,This is a drug regimen consisting of  Raltegravir + Lamivudine  + Darunavir + Ritonavir + Tenofovir,Misc,Text,,,OCT:RAL_3TC_DRV_RTV_TDF,,,,,,,,,,,,,,,,,
6b7cd8a1-77b3-4853-bbe7-ff6bf51c41c3,,TAF + 3TC + DRV/r,This is a drug regimen consisting of  Tenofovir Alafenamide + Lamivudine  + Darunavir/Ritonavir,Misc,Text,,,OCT:TAF_3TC_DRVr,,,,,,,,,,,,,,,,,
5f7da36e-1a83-4ede-ae6f-41aaa5304601,,TAF + 3TC + DTG,This is a drug regimen consisting of  Tenofovir Alafenamide + Lamivudine  + Dolutegravir,Misc,Text,,,OCT:TAF_3TC_DTG,,,,,,,,,,,,,,,,,
5a4587e2-de9e-4b99-9ea0-00717fa5605a,,TAF + 3TC + LPV/r,This is a drug regimen consisting of  Tenofovir Alafenamide + Lamivudine  + Lopinavir/Ritonavir,Misc,Text,,,OCT:TAF_3TC_LPVr,,,,,,,,,,,,,,,,,
907d304b-ebc4-4387-8af8-2d2c92f82910,,TDF + 3TC + DTG + DRV + RTV,This is a drug regimen consisting of  Tenofovir + Lamivudine  + Dolutegravir + Darunavir + Ritonavir,Misc,Text,,,OCT:TDF_3TC_DTG_DRV_RTV,,,,,,,,,,,,,,,,,
5679c813-cfed-4fb2-b252-d6149297e013,,TDF + 3TC + DTG + ETR + DRV + RTV,This is a drug regimen consisting of  Tenofovir + Lamivudine  + Dolutegravir + Etravirine + Darunavir + Ritonavir,Misc,Text,,,OCT:TDF_3TC_DTG_ETR_DRV_RTV,,,,,,,,,,,,,,,,,
5f123dc8-c697-47f6-bc67-007322a9bb48,,TDF + 3TC + EFV,This is a drug regimen consisting of  Tenofovir + Lamivudine  + Efavirenz,Misc,Text,,,OCT:TDF_3TC_EFV,,,,,,,,,,,,,,,,,
380e5e7c-7c2f-4ba8-a93c-90b1e638dc2c,,TDF + 3TC + LPV/r,This is a drug regimen consisting of  Tenofovir + Lamivudine  + Lopinavir/Ritonavir,Misc,Text,,,OCT:TDF_3TC_LPVr,,,,,,,,,,,,,,,,,
36685ad3-a223-4c3c-b6ee-d8358432a600,,TDF + 3TC + NVP,This is a drug regimen consisting of  Tenofovir + Lamivudine  + Nevirapine,Misc,Text,,,OCT:TDF_3TC_NVP,,,,,,,,,,,,,,,,,
083d46c5-dea7-49de-abd5-e16f252255a7,,TDF + FTC + DTG,This is a drug regimen consisting of  Tenofovir + Emtricitabine + Dolutegravir,Misc,Text,,,OCT:TDF_FTC_DTG,,,,,,,,,,,,,,,,,
67701961-f6c1-4ebf-a7f5-c2c5d25021a0,,TDF + FTC + EFV,This is a drug regimen consisting of  Tenofovir + Emtricitabine + Efavirenz,Misc,Text,,,OCT:TDF_FTC_EFV,,,,,,,,,,,,,,,,,
49676d5a-934f-47b7-b365-f5e546012c65,,TDF + FTC + NVP,This is a drug regimen consisting of  Tenofovir + Emtricitabine + Nevirapine,Misc,Text,,,OCT:TDF_FTC_NVP,,,,,,,,,,,,,,,,,
dc25af21-7816-44d8-92d2-3332c7db113a,,ABC + 3TC + RAL,This is a drug regimen consisting of Abacavir  + Lamivudine  + Raltegravir,Misc,Text,,,OCT:ABC_3TC_RAL,,,,,,,,,,,,,,,,,
0da33711-7b3f-4997-bc9e-4a2445fbaf63,,ABC + 3TC + LPV/r,This is a drug regimen consisting of Abacavir  + Lamivudine  + Lopinavir/Ritonavir,Misc,Text,,,CIEL:162200;OCT:ABC_3TC_LPVr,,,,,,,,,,,,,,,,,
70e9b78a-a6d8-49c2-8217-0ba57b05803a,,ABC + 3TC + EFV,This is a drug regimen consisting of Abacavir  + Lamivudine  + Efavirenz,Misc,Text,,,CIEL:162563;OCT:ABC_3TC_EFV,,,,,,,,,,,,,,,,,
159db6bc-1303-4829-8fe4-32212751c934,,ABC + 3TC + DTG,This is a drug regimen consisting of Abacavir  + Lamivudine  + Dolutegravir,Misc,Text,,,OCT:ABC_3TC_DTG,,,,,,,,,,,,,,,,,
396d668b-b1e6-4997-b9b9-2d57f53c2321,,ABC + 3TC + DRVr,This is a drug regimen consisting of Abacavir  + Lamivudine  + Darunavir/Ritonavir,Misc,Text,,,OCT:ABC_3TC_DRVr,,,,,,,,,,,,,,,,,
5bb0348b-fc27-460e-b6cd-df7a4a253372,,ABC + 3TC + DRV+RTV+RAL,Regimen combination of Abacavir  + Lamivudine  + Darunavir+Ritonavir+Raltegravir,Misc,Text,,,OCT:ABC_3TC_DRV_RTV_RAL,,,,,,,,,,,,,,,,,
f827ed18-f816-4cd0-b77c-28a0209c96c0,,ABC + 3TC + ATVr,This is a drug regimen consisting of Abacavir  + Lamivudine  + Atazanavir/Ritonav,Misc,Text,,,OCT:ABC_3TC_ATVr,,,,,,,,,,,,,,,,,
98bec34c-608a-46ce-8f1a-3ee3b8b6f92b,,ABC + 3TC + NVP,This is a drug regimen consisting  of Abacavir  + Lamivudine  + Nevirapine,Misc,Text,,,CIEL:162199;OCT:ABC_3TC_NVP,,,,,,,,,,,,,,,,,
b98c03f8-277b-43e8-b11b-b515b9b3ad84,,ABC + 3TC + DRV/r,Regimen combination of Abacavir  + Lamivudine  + Darunavir/Ritonavir,Question,N/A,,,OCT:ABC_3TC_DRV/r,,,,,,,,,,,,,,,,,
6a6cbda5-b155-4144-9ff9-ec3d1d1cd509,,Date last use ART for Hepatitis,Date of last use of antiretroviral drugs to treat/manage Hepatitis,Finding,Date,,,OCT:DateLastARTUseHepatitis,,,,,,,,,,,,,,,,,
fbe937b6-a4ad-4ce5-9c43-002222fbabfb,,Date last used PEP Regimen,Date the patient last took a post exposure prophylaxis regimen,Question,Date,,,OCT:DateLastUsedPEP,,,,,,,,,,,,,,,,,
5af829e9-2427-4ed7-bb55-de4381610364,,Date last used a PrEP regimen,Date the patient last took a pre exposure prophylaxis regimen,Question,Date,,,OCT:DateLastUsedPrEP,,,,,,,,,,,,,,,,,
a484d55e-dfc7-4791-82a4-eff8f21e26de,,Transfer-in without records,Transfer-in client without supporting documentation from the transferring facility,Question,N/A,,,OCT:Undocumented Transfer,,,,,,,,,,,,,,,,,
71a489e5-e393-4859-a2df-a3b14ea6b4bf,,Transfer-in with Records,"For transfer-in clients, was there documentation from the referring facility recieved",Misc,N/A,,,OCT:DocumentedTransfer,,,,,,,,,,,,,,,,,
166521AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Darunavir / Dolutegravir / Lamivudine / Ritonavir / Tenofovir,ARV regimen,Misc,N/A,,,CIEL:166521;KenyaEMR:165369,3TC/DAL/DRV/DTG/RTV,,,,,,,,,,,,,,,,
166087AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dolutegravir / Lamivudine / Zidovudine,Antiretroviral regimen,Misc,N/A,,,CIEL:166087;KenyaEMR:164968;PIH:13152,DTG + 3TC + AZT,,,,,,,,,,,,,,,,
165605AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dolutegravir / lamivudine / tenofovir,,Drug,N/A,,,CIEL:165605;KenyaEMR:164969,DTG / 3TC / TDF,,,,,,,,,,,,,,,,
165086AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,TDF-3TC-DTG,"Drug regimen including Tenofovir, Lamivudine and Dolutegravir.",Misc,N/A,,,CIEL:165086,,,,,,,,,,,,,,,,,
164512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,TDF-3TC-ATV/r,"Regimen containing Tenofovir, Lamivudine, Atazanavir and Ritonavir",Misc,N/A,,,CIEL:164512,,,,,,,,,,,,,,,,,
163782AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date mother stopped receiving total maternal to child transmission prophylaxis (TPMTCT),The date the patient's mother stopped recieving maternal to child transmission prophailaxis (TPMTCT).,Question,Date,,,CIEL:163782,,,,Date ou la mÃÂÃÂ¨re a arreter une prophylaxie totale pour la prevention de la transmission mÃÂÃÂ¨re-enfant (PTME),,Dat Manman te suspan rEsevwa yon pwofilaktik total pou prevansyon transmisyon manman ak timoun (PTMT),,,,,,,,,,,
163260AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date of first visit,,Question,Date,,,CIEL:163260,,,,,,,,,,,,,,,,,
162582AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Number of occurrences,"A qualifier term which can be used to differentiate a numeric entry. For example, a duration could be a number + duration unit (number of occurrences).",Misc,N/A,,,CIEL:162582;SNOMED-CT:252109000,No. of times,,,,,,,,,,,,,,,,
162560AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lamivudine / Lopinavir / Ritonavir / Stavudine,Antiretroviral regimen,Misc,N/A,,,CIEL:162560,3TC/d4T/LPV/r,,,,,,,,,,,,,,,,
162200AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abacavir / Lamivudine / Lopinavir / Ritonavir,A regimen used for HIV treatment,Misc,N/A,,,CIEL:162200,3TC/ABC/LPV/r,,,,,,,,,,,,,,,,
162054AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Service delivery point number,An alphanumeric code/number which represents the point where the patient received care,Question,Text,,,CIEL:162054,,,,,,,,,,,,,,,,,
161364AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lamivudine / tenofovir disoproxil,,Drug,N/A,,,CIEL:161364,TDF/3TC,,,,,,,,,,,,,,,,
160642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Telephone number of treatment supporter,,Question,Text,,,CIEL:160642,,,,,,,,,,,,,,,,,
160638AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Name of treatment supporter,,Question,Text,,,CIEL:160638,,,,,,,,,,,,,,,,,
160564AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vaccination service,,Misc,N/A,,,CIEL:160564;PIH:6714,,,,,,,,,,,,,,,,,
160554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date of HIV diagnosis,,Finding,Date,,,CIEL:160554;PIH:2515,,,,Date du diagnostique de VIH,,Dat pou dyagnostik VIH,,,,,,,,,,,
160550AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sex worker outreach program,,Misc,N/A,,,CIEL:160550;PIH:1790,,,,Programme d'assistance pour travailleurs du sexe,,,,,,,,,,,,,
160548AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intravenous venous drug user outreach program,,Misc,N/A,,,CIEL:160548;PIH:1788,,,,Programme d'assistance pour consommateurs de drogues intraveineuses,,,,,,,,,,,,,
160544AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Under five clinic,,Misc,N/A,,,CIEL:160544,,,,Moins de cinq cliniques,,,,,,,,,,,,,
160536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Adult inpatient service,,Misc,N/A,,,CIEL:160536,,,,,,,,,,,,,,,,,
159833AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,re-enroll,,Misc,N/A,,,CIEL:159833,re-enrol,,,,,,,,,,,,,,,,
159671AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Provincial hospital,,Misc,N/A,,,CIEL:159671;SNOMED-MVP:1596711000105007,,,,,,,,,,,,,,,,,
159599AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antiretroviral treatment start date,When were the antiretroviral drugs started for the patient?,Finding,Date,,,CIEL:159599;PIH:2516;PIH-Malawi:2516;SNOMED-MVP:1595991000105005,ARV start date,,,Date de dÃÂÃÂ©but des antirÃÂÃÂ©troviraux,,Antiretwoviral tretman dat kÃÂÃÂ²mansman,,,,,,,,,,,
166522AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Darunavir / Lamivudine / Raltegravir / Ritonavir / Tenofovir,ARV regimen,Misc,N/A,,,CIEL:166522;KenyaEMR:165370,3TC/DRV/RAL/RTV/TDF,,,,,,,,,,,,,,,,
165606AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abacavir / dolutegravir / lamivudine,,Drug,N/A,,,KenyaEMR:164970;RxNORM:1546887,ABC / 3TC / DTG,,,,,,,,,,,,,,,,
165085AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dolutegravir,,Drug,N/A,,,CIEL:165085,DTG,,,,,,,,,,,,,,,,
164505AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lamivudine / Efavirenz / Tenofovir,Regimen,Misc,N/A,,,CIEL:164505,,,,,,,,,,,,,,,,,
163495AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Service withdrawal,"This is one of options of reasons for closing case/register, i.e. the client withdraws from the service he/she is currently receiving",Misc,N/A,,,CIEL:163495,,,,,,,,,,,,,,,,,
162727AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Other facility patient identifier,The patient's identifier from another facility,Question,Text,,,CIEL:162727,,,,,,,,,,,,,,,,,
162583AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Seconds,"Unit of time, 1/60 of a minute",Misc,N/A,,,CIEL:162583;SNOMED-CT:257997001,secs,,,,,,,,,,,,,,,,
162565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lamivudine / Nevirapine / Tenofovir,Antiretroviral regimen,Misc,N/A,,,CIEL:162565,3TC/NVP/TDF,,,,,,,,,,,,,,,,
162563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abacavir / Efavirenz / Lamivudine,Antiretroviral regimen,Misc,N/A,,,CIEL:162563,3TC/ABC/EFV,,,,,,,,,,,,,,,,
162561AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lamivudine / Lopinavir / Ritonavir / Zidovudine,Antiretroviral regimen,Misc,N/A,,,CIEL:162561,3TC/AZT/LPV/r,,,,,,,,,,,,,,,,
162201AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lamivudine / Lopinavir / Ritonavir / Tenofovir,A regimen used for HIV treatment,Misc,N/A,,,CIEL:162201,3TC/LPV/r/TDF,,,,,,,,,,,,,,,,
162199AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abacavir / Nevirapine / Lamivudine,A regimen used in HIV treatment,Misc,N/A,,,CIEL:162199,ABC/NVP/3TC,,,,,,,,,,,,,,,,
160639AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Guardian,Relationship type. Guardian has responsibility for patient or dependent person.,Misc,N/A,,,CIEL:160639;SNOMED-CT:394619001,,,,,,,,,,,,,,,,,
160563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Transfer in,,Question,Coded,,,CIEL:160563,Transfer-in,,,Transfert dedans,,,,,,,,,,,,,
160555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date enrolled in HIV care,,Finding,Date,,,CIEL:160555,,,,,,,,,,,,,,,,,
160549AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Adolescent outreach program,,Misc,N/A,,,CIEL:160549;PIH:1789,,,,Programme d'assistance pour adolescents,,,,,,,,,,,,,
160547AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Private company,,Misc,N/A,,,CIEL:160547;PIH:1787,,,,Compagnie privÃÂÃÂ©e,,,,,,,,,,,,,
160543AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Community-based organization,,Misc,N/A,,,CIEL:160543;PIH:1741,,,,Organisation fondÃÂÃÂ© sur la communautÃÂÃÂ©,,,,,,,,,,,,,
160539AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Voluntary counseling and testing program,,Misc,N/A,,,AMPATH:2047;CIEL:160539;PIH:1649,VCT Program,,,,,,,,,,,,,,,,
160537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pediatric inpatient service,,Misc,N/A,,,CIEL:160537,,,,Service d'hospitalisation pÃÂÃÂ©diatrique,,SÃÂÃÂ¨vis pedyat ki entÃÂÃÂ¨ne pasyan,,,,,,,,,,,
